,1,2,3,4,5
189,1,0,109.216667,0.9,0.30175
190,1,0,108.683333,0.9,0.285497
191,2,0,109.188889,0.77,0.259749
192,1,0,108.594444,0.93,0.281417
193,1,0,107.505556,0.93,0.257846
194,1,0,106.216667,0.95,0.180685
195,4,0,105.855556,0.93,0.201162
196,0,0,105.933333,1,0.211227
197,0,0,110.405556,1,0.370438
198,1,0,112.544444,0.78,0.397458
199,1,0,113.861111,0.77,0.436708
200,1,0,115.977778,0.63,0.463579
201,1,0,117.266667,0.57,0.482534
202,1,0,117.844444,0.5,0.476447
203,1,0,116.427778,0.54,0.450318
204,1,0,117.777778,0.46,0.462009
205,1,0,117.844444,0.45,0.460565
206,1,0,117.3,0.5,0.46191
207,1,0,115.183333,0.65,0.445934
208,2,0,113.005556,0.7,0.393548
209,2,0,112.694444,0.74,0.393172
210,1,0,112.194444,0.72,0.373345
211,1,0,112.083333,0.71,0.367793
212,1,0,110.616667,0.74,0.328819
213,1,0,109.533333,0.76,0.285259
214,2,0,109.972222,0.71,0.273012
215,1,0,104.911111,0.91,0.166968
216,1,0,107.916667,0.78,0.21818
217,1,0,107.383333,0.82,0.196626
218,2,0,107.972222,0.82,0.224612
219,3,0,108.816667,0.84,0.251463
220,2,0,108.794444,0.84,0.234996
221,3,0,107.888889,0.89,0.201478
222,3,0,107.8,0.96,0.211654
223,3,0,107.822222,0.95,0.228604
224,3,0,107.944444,0.95,0.246055
225,3,0,108.077778,0.94,0.233667
226,3,0,110.227778,0.81,0.329519
227,3,0,111.361111,0.74,0.351876
228,2,0,112.45,0.7,0.376737
229,1,0,112.916667,0.67,0.383961
230,1,0,112.55,0.62,0.361892
231,1,0,112.383333,0.69,0.372515
232,1,0,110.227778,0.75,0.318595
233,1,0,109.227778,0.78,0.26993
234,0,0,107.827778,0.87,0.240491
235,0,0,106.677778,0.91,0.210882
236,0,0,106.122222,0.91,0.188028
237,1,0,105.327778,0.95,0.164487
238,0,0,104.355556,0.95,0.105191
239,2,0,109.272222,0.89,0.311936
240,1,0,104.261111,0.92,0.121799
241,1,0,103.216667,0.92,0.083446
242,1,0,103.905556,0.92,0.109743
243,4,0,102.711111,0.96,0.05553
244,4,0,103.816667,1,0.115008
245,0,0,106.883333,0.93,0.205933
246,2,0,108.938889,0.88,0.258881
247,2,0,111.205556,0.79,0.357031
248,2,0,112.85,0.7,0.388841
249,2,0,113.961111,0.63,0.405068
250,2,0,114.977778,0.51,0.402573
251,3,0,114.027778,0.57,0.39202
252,2,0,115.022222,0.51,0.403767
253,2,0,115.044444,0.54,0.412398
254,3,0,115.088889,0.5,0.402873
255,3,0,114.95,0.51,0.401826
256,3,0,113.816667,0.59,0.391039
257,3,0,112.916667,0.64,0.377063
258,3,0,113.838889,0.59,0.391668
259,3,0,112.755556,0.69,0.383713
260,3,0,112.65,0.74,0.391796
261,3,0,111.688889,0.8,0.374512
262,3,0,110.627778,0.88,0.355648
263,3,0,105.666667,0.91,0.160168
264,3,0,110.05,0.92,0.343469
265,3,0,109.977778,0.93,0.342777
266,3,0,109.777778,0.95,0.332445
267,3,0,108.661111,0.99,0.306794
268,3,0,107.55,0.95,0.204982
269,3,0,107.233333,0.93,0.204693
270,3,0,106.044444,0.92,0.137653
271,3,0,106.094444,0.85,0.137117
272,3,0,106.116667,0.82,0.135523
273,3,0,106.066667,0.86,0.145215
274,3,0,106.038889,0.93,0.150299
275,3,0,106.888889,0.93,0.173392
276,3,0,107.061111,0.86,0.185589
277,3,0,106.038889,0.93,0.144001
278,3,0,106.072222,0.93,0.143905
279,3,0,105.044444,0.93,0.10478
280,3,0,105.022222,0.92,0.119046
281,3,0,105.033333,0.93,0.117662
282,3,0,105,0.93,0.127778
283,3,0,104.977778,0.93,0.117758
284,3,0,104.933333,0.87,0.107717
285,3,0,104.466667,0.92,0.098161
286,3,0,104.444444,0.92,0.096357
287,0,0,104.011111,0.83,0.08234
288,3,0,104.905556,0.86,0.111739
289,3,0,104.883333,0.83,0.117809
290,3,0,104.388889,0.89,0.095319
291,3,0,104.838889,0.86,0.101439
292,3,0,104.811111,0.83,0.102518
293,2,0,104.944444,0.84,0.101349
294,2,0,107.2,0.65,0.16692
295,1,0,107.777778,0.67,0.190246
296,2,0,108.727778,0.64,0.224454
297,2,0,108.983333,0.57,0.210138
298,1,0,110,0.5,0.228285
299,2,0,110.094444,0.55,0.278506
300,1,0,111.061111,0.46,0.287456
301,1,0,110.138889,0.42,0.256271
302,1,0,111.011111,0.42,0.278317
303,1,0,110.116667,0.49,0.268314
304,1,0,107.916667,0.57,0.221239
305,1,0,107.333333,0.63,0.212769
306,1,0,105.05,0.75,0.157308
307,0,0,103.933333,0.76,0.099553
308,1,0,104.094444,0.77,0.105195
309,1,0,103.8,0.82,0.098628
310,0,0,102.688889,0.85,0.041711
311,0,0,105.066667,0.81,0.14507
312,0,0,102.6,0.85,0.058634
313,1,0,101.583333,0.92,0.024303
314,1,0,102.155556,0.9,0.072901
315,0,0,100.955556,0.92,0.032657
316,0,0,100.955556,0.92,0.032657
317,0,0,105.594444,0.82,0.181238
318,0,0,109.822222,0.66,0.260022
319,0,0,111.072222,0.54,0.303512
320,1,0,111.055556,0.48,0.291248
321,1,0,112.244444,0.43,0.31167
322,1,0,112.85,0.41,0.322509
323,1,0,112.888889,0.38,0.316603
324,1,0,112.916667,0.4,0.321883
325,1,0,113.888889,0.46,0.360944
326,1,0,113.022222,0.48,0.343057
327,0,0,112.383333,0.49,0.328431
328,0,0,110.205556,0.57,0.285204
329,0,0,109.144444,0.62,0.24847
330,0,0,107.827778,0.68,0.208248
331,0,0,107.733333,0.65,0.211546
332,0,0,107.144444,0.69,0.199795
333,0,0,106.016667,0.74,0.167249
334,0,0,105.461111,0.76,0.149417
335,1,0,108.244444,0.72,0.217884
336,0,0,103.838889,0.82,0.097728
337,0,0,102.244444,0.91,0.076307
338,0,0,102.022222,0.93,0.038648
339,0,0,102.172222,0.92,0.022309
340,0,0,103.661111,0.89,0.076909
341,0,0,106.111111,0.79,0.155327
342,1,0,110.005556,0.66,0.295644
343,0,0,112.244444,0.52,0.331286
344,0,0,112.938889,0.5,0.345468
345,1,0,113.983333,0.5,0.373355
346,1,0,115.094444,0.44,0.386901
347,1,0,116.25,0.43,0.413628
348,2,0,117.266667,0.41,0.433359
349,2,0,117.288889,0.38,0.424684
350,3,0,117.388889,0.37,0.424045
351,2,0,117.288889,0.38,0.424684
352,1,0,115.088889,0.44,0.386758
353,1,0,111.711111,0.58,0.329363
354,1,0,111.161111,0.61,0.319855
355,1,0,110.027778,0.68,0.299871
356,1,0,110.138889,0.65,0.297779
357,1,0,110.422222,0.62,0.300535
358,1,0,109.911111,0.66,0.258217
359,2,0,111.183333,0.8,0.358314
360,1,0,107.155556,0.79,0.194358
361,1,0,106.111111,0.82,0.177008
362,1,0,106.788889,0.83,0.180152
363,2,0,107.261111,0.85,0.20444
364,2,0,107.8,0.83,0.21707
365,2,0,109.872222,0.78,0.282076
366,2,0,112.222222,0.72,0.374196
367,2,0,115.094444,0.61,0.432577
368,2,0,117.355556,0.52,0.469572
369,2,0,119.005556,0.46,0.493916
370,2,0,120.044444,0.4,0.499508
371,2,0,121.05,0.4,0.524566
372,2,0,121.183333,0.37,0.516577
373,2,0,120.116667,0.4,0.501307
374,2,0,120.216667,0.36,0.489405
375,2,0,120,0.43,0.50908
376,2,0,117.8,0.5,0.47526
377,2,0,116.061111,0.53,0.437408
378,2,0,115.022222,0.55,0.414463
379,3,0,114.422222,0.58,0.405611
380,3,0,114.255556,0.59,0.403461
381,3,0,113.772222,0.6,0.392233
382,3,0,113.283333,0.63,0.385403
383,3,0,108.633333,0.87,0.234666
384,3,0,111.25,0.83,0.366458
385,3,0,111.183333,0.89,0.37623
386,3,0,110.694444,0.95,0.371204
387,2,0,111.111111,0.93,0.381711
388,2,0,111.111111,0.93,0.381711
389,1,0,112.166667,0.82,0.394151
390,1,0,112.755556,0.79,0.406418
391,1,0,113.838889,0.84,0.453251
392,1,0,116.183333,0.73,0.49835
393,2,0,117.516667,0.67,0.5207
394,2,0,117.383333,0.67,0.516737
395,2,0,117.361111,0.71,0.528438
396,2,0,117.205556,0.74,0.53289
397,2,0,115.633333,0.81,0.503675
398,3,0,113.577778,0.9,0.4592
399,4,0,110.911111,0.86,0.361245
400,4,0,108.8,0.99,0.249627
401,3,0,108.961111,0.93,0.25317
402,3,0,108.2,0.96,0.22338
403,3,0,107.688889,0.96,0.199055
404,3,0,107.766667,0.96,0.216596
405,4,0,108.2,0.96,0.231521
406,4,0,108.177778,0.93,0.215571
407,2,0,107.311111,0.82,0.218583
408,3,0,107.644444,0.93,0.217862
409,3,0,106.622222,0.93,0.158696
410,3,0,106.683333,0.93,0.170148
411,3,0,106.088889,0.93,0.132931
412,3,0,106.066667,0.93,0.132263
413,2,0,106.144444,0.93,0.131213
414,2,0,107.133333,0.8,0.157352
415,3,0,107.205556,0.86,0.172805
416,2,0,107.566667,0.84,0.181956
417,2,0,108.9,0.77,0.221505
418,2,0,109.961111,0.71,0.25272
419,2,0,109.888889,0.71,0.250183
420,2,0,111.066667,0.71,0.336847
421,3,0,110.116667,0.76,0.316935
422,3,0,111.038889,0.66,0.326177
423,3,0,110.65,0.7,0.322269
424,3,0,110.05,0.7,0.304113
425,2,0,109.9,0.66,0.260269
426,3,0,108.794444,0.71,0.237586
427,2,0,107.827778,0.72,0.202576
428,3,0,107.855556,0.72,0.213972
429,2,0,107.316667,0.75,0.210695
430,3,0,107.244444,0.75,0.206369
431,1,0,105.438889,0.88,0.182007
432,3,0,107.2,0.76,0.184052
433,3,0,106.688889,0.7,0.14903
434,3,0,106.211111,0.73,0.137119
435,3,0,106.111111,0.76,0.139584
436,3,0,106.111111,0.76,0.133927
437,3,0,106.172222,0.76,0.142455
438,3,0,107.222222,0.71,0.168254
439,3,0,107.288889,0.73,0.177579
440,3,0,107.405556,0.72,0.187098
441,3,0,107.961111,0.7,0.212324
442,3,0,108.033333,0.7,0.23628
443,3,0,109.077778,0.65,0.266614
444,3,0,109.05,0.62,0.260966
445,3,0,109.05,0.65,0.265799
446,3,0,109.183333,0.65,0.269714
447,3,0,109.072222,0.7,0.250065
448,3,0,107.983333,0.75,0.230423
449,3,0,108.072222,0.75,0.225924
450,3,0,107.894444,0.82,0.227132
451,3,0,107.311111,0.83,0.197344
452,2,0,107.338889,0.84,0.205064
453,2,0,106.622222,0.85,0.176724
454,1,0,106.066667,0.88,0.158582
455,1,0,108.338889,0.88,0.279053
456,2,0,105.183333,0.91,0.157996
457,2,0,103.722222,0.94,0.108584
458,2,0,104.855556,0.93,0.147054
459,4,0,105.211111,0.92,0.178095
460,3,0,106.255556,0.92,0.186164
461,2,0,107.794444,0.87,0.230506
462,2,0,110.05,0.76,0.314846
463,2,0,112.2,0.66,0.360486
464,2,0,112.7,0.63,0.368478
465,1,0,113.933333,0.58,0.391861
466,1,0,115.094444,0.59,0.427203
467,2,0,115.15,0.5,0.404505
468,1,0,116.177778,0.44,0.414669
469,1,0,116.25,0.55,0.448338
470,1,0,116.294444,0.5,0.435062
471,1,0,116.1,0.56,0.447065
472,1,0,112.955556,0.68,0.387423
473,2,0,113.85,0.64,0.404309
474,2,0,112.777778,0.69,0.384381
475,2,0,112.15,0.72,0.371984
476,2,0,110.677778,0.81,0.344017
477,2,0,110.444444,0.83,0.340217
478,2,0,109.822222,0.8,0.309008
479,2,0,111.027778,0.74,0.341552
480,2,0,107.138889,0.93,0.245249
481,2,0,107.622222,0.89,0.223159
482,2,0,107.627778,0.86,0.235711
483,2,0,107.044444,0.86,0.196993
484,1,0,108.6,0.84,0.256102
485,1,0,109.65,0.84,0.278938
486,1,0,112.105556,0.72,0.370624
487,1,0,112.777778,0.71,0.38893
488,1,0,113.811111,0.65,0.405632
489,1,0,116.016667,0.48,0.421943
490,1,0,117.127778,0.47,0.448165
491,1,0,117.144444,0.43,0.436395
492,2,0,117.777778,0.4,0.443022
493,2,0,117.777778,0.37,0.433529
494,2,0,117.805556,0.43,0.453223
495,2,0,116.155556,0.52,0.437105
496,2,0,114.05,0.63,0.407647
497,2,0,113.088889,0.67,0.38908
498,2,0,112.288889,0.72,0.376237
499,3,0,112.777778,0.66,0.377558
500,3,0,112.727778,0.67,0.378346
501,3,0,112.266667,0.69,0.369006
502,3,0,111.711111,0.71,0.356463
503,1,0,110.827778,0.86,0.358486
504,3,0,112.2,0.59,0.345284
505,3,0,112.2,0.6,0.347456
506,3,0,111.688889,0.68,0.349545
507,3,0,111.205556,0.77,0.353042
508,2,0,111.133333,0.77,0.350767
509,2,0,111.438889,0.77,0.360394
510,2,0,113.033333,0.81,0.419908
511,2,0,117.244444,0.62,0.497261
512,2,0,117.738889,0.53,0.483101
513,3,0,117.844444,0.56,0.495505
514,2,0,118.861111,0.56,0.523735
515,3,0,118.666667,0.56,0.518336
516,3,0,117.822222,0.56,0.494887
517,3,0,117.8,0.59,0.503776
518,2,0,117.35,0.57,0.484863
519,2,0,116.066667,0.67,0.477598
520,2,0,114.933333,0.73,0.459857
521,2,0,113.922222,0.78,0.441112
522,2,0,112.755556,0.84,0.41777
523,2,0,112.755556,0.84,0.41777
524,2,0,112.372222,0.86,0.40962
525,2,0,111.183333,0.93,0.384192
526,2,0,111.666667,0.9,0.394567
527,1,0,108.977778,0.95,0.283658
528,2,0,110.577778,0.93,0.363389
529,2,0,110.533333,0.89,0.354362
530,2,0,110.588889,0.87,0.352462
531,2,0,109.983333,0.89,0.324085
532,2,0,111.022222,0.86,0.364924
533,1,0,113.538889,0.75,0.421736
534,1,0,113.888889,0.68,0.415333
535,1,0,115,0.67,0.44589
536,1,0,117.183333,0.57,0.480205
537,2,0,116.2,0.62,0.467143
538,2,0,117.75,0.56,0.492882
539,2,0,118.405556,0.54,0.504533
540,1,0,117.822222,0.59,0.504405
541,1,0,117.311111,0.57,0.483776
542,1,0,117.505556,0.55,0.482978
543,2,0,117.266667,0.54,0.473314
544,2,0,115.138889,0.61,0.43385
545,2,0,113.25,0.69,0.398586
546,1,0,112.294444,0.72,0.376407
547,1,0,110.7,0.79,0.340923
548,1,0,109.855556,0.85,0.31686
549,1,0,109.522222,0.88,0.290858
550,1,0,108.405556,0.92,0.287268
551,2,0,113.011111,0.82,0.421508
552,1,0,107.733333,0.96,0.269801
553,1,0,106.138889,0.96,0.214174
554,1,0,106.472222,0.95,0.224651
555,4,0,106.627778,0.96,0.23123
556,0,0,108.688889,0.93,0.298498
557,1,0,111.994444,0.81,0.386437
558,1,0,113.766667,0.78,0.436183
559,1,0,115.088889,0.77,0.475391
560,1,0,116.455556,0.68,0.492087
561,1,0,117.311111,0.62,0.499183
562,1,0,117.872222,0.64,0.521726
563,1,0,119.038889,0.47,0.498172
564,1,0,118.977778,0.51,0.510085
565,1,0,119.005556,0.55,0.524363
566,2,0,119.011111,0.53,0.517749
567,2,0,117.866667,0.64,0.521564
568,2,0,117.266667,0.62,0.497902
569,2,0,116.188889,0.61,0.463941
570,2,0,114.883333,0.72,0.455668
571,2,0,114.327778,0.75,0.44631
572,3,0,114.511111,0.75,0.452021
573,3,0,114.372222,0.75,0.447695
574,3,0,114.877778,0.72,0.455498
575,4,0,110.405556,0.92,0.35562
576,3,0,112.822222,0.83,0.417671
577,3,0,112.8,0.85,0.421504
578,3,0,112.827778,0.86,0.424702
579,3,0,112.266667,0.85,0.403941
580,3,0,112.266667,0.85,0.403941
581,2,0,112.183333,0.82,0.394691
582,3,0,112.172222,0.8,0.389998
583,3,0,112.711111,0.83,0.414052
584,2,0,115.605556,0.78,0.494446
585,2,0,116.022222,0.78,0.507648
586,2,0,117.2,0.67,0.511287
587,3,0,117.216667,0.71,0.524041
588,2,0,117.827778,0.69,0.536295
589,2,0,117.827778,0.69,0.536295
590,1,0,117.733333,0.69,0.533454
591,2,0,116.272222,0.71,0.495294
592,3,0,113.166667,0.93,0.452328
593,3,0,113.255556,0.93,0.455381
594,3,0,113.011111,0.93,0.446984
595,2,0,112.455556,0.91,0.423464
596,2,0,112.488889,0.9,0.422374
597,1,0,111.827778,0.92,0.404226
598,4,0,110.761111,0.91,0.365856
599,2,0,112.155556,0.95,0.421919
600,4,0,109.672222,0.94,0.325656
601,4,0,108.15,0.94,0.26417
602,4,0,110.2,0.95,0.354042
603,4,0,110.116667,0.99,0.358353
604,4,0,110.161111,0.99,0.359927
605,4,0,111.244444,0.98,0.396299
606,4,0,112.244444,0.99,0.433723
607,3,0,113.911111,0.92,0.475426
608,1,0,115.616667,0.82,0.505918
609,1,0,115.072222,0.86,0.499011
610,1,0,115.072222,0.82,0.48828
611,3,0,114.266667,0.87,0.47488
612,2,0,116.016667,0.81,0.516025
613,3,0,115.027778,0.86,0.49754
614,3,0,113.944444,0.89,0.469119
615,3,0,112.916667,0.95,0.448337
616,3,0,112.894444,0.95,0.447566
617,3,0,112.4,0.98,0.437026
618,0,0,112.266667,0.99,0.43451
619,2,0,112.222222,0.96,0.426409
620,2,0,111.25,0.96,0.39249
621,2,0,111.527778,0.96,0.402181
622,4,0,111.538889,0.96,0.402569
623,4,0,109.438889,0.96,0.319031
624,3,0,111.438889,0.96,0.39908
625,3,0,111.394444,0.96,0.397529
626,3,0,111.527778,0.96,0.402181
627,4,0,111.95,0.93,0.41053
628,4,0,111.972222,1,0.426211
629,4,0,112.633333,0.96,0.440752
630,3,0,112.755556,0.96,0.445016
631,3,0,113.844444,0.9,0.468219
632,3,0,113.172222,0.94,0.454863
633,2,0,115.066667,0.86,0.498827
634,1,0,117.244444,0.75,0.537164
635,1,0,116.316667,0.76,0.511169
636,1,0,117.383333,0.74,0.538397
637,2,0,115.272222,0.76,0.478448
638,1,0,117.455556,0.72,0.534419
639,1,0,116.222222,0.77,0.511097
640,1,0,115.083333,0.82,0.48864
641,1,0,113.994444,0.88,0.46831
642,1,0,112.172222,0.92,0.415998
643,4,0,111.088889,0.95,0.384895
644,4,0,111.094444,0.95,0.385088
645,4,0,109.883333,0.96,0.34481
646,0,0,109.355556,0.96,0.313798
647,0,0,109.861111,0.96,0.344034
648,4,0,108.272222,0.99,0.293019
649,4,0,108.866667,0.96,0.30934
650,4,0,108.816667,0.96,0.307596
651,4,0,107.155556,1,0.254738
652,4,0,108.85,0.99,0.313485
653,4,0,111.177778,0.93,0.384001
654,2,0,112.388889,0.98,0.436634
655,2,0,114.144444,0.88,0.47333
656,1,0,117.1,0.72,0.523534
657,1,0,118.938889,0.64,0.552864
658,1,0,117.916667,0.68,0.53578
659,1,0,119.983333,0.53,0.544226
660,1,0,120.072222,0.62,0.578803
661,1,0,120.072222,0.56,0.557365
662,1,0,120.083333,0.58,0.564824
663,1,0,119.088889,0.63,0.553845
664,1,0,117.45,0.62,0.503188
665,1,0,115.566667,0.74,0.482131
666,0,0,112.494444,0.91,0.424786
667,0,0,112.244444,0.89,0.411928
668,0,0,111.416667,0.92,0.390176
669,0,0,110.555556,0.95,0.366383
670,0,0,110.466667,0.93,0.359572
671,1,0,110.25,0.95,0.355778
672,0,0,109.355556,0.96,0.326397
673,4,0,108.311111,0.96,0.289958
674,4,0,108.811111,0.96,0.307402
675,4,0,108.733333,0.93,0.286283
676,1,0,111.933333,0.93,0.409958
677,1,0,114.516667,0.84,0.47545
678,1,0,118.733333,0.68,0.560202
679,1,0,120.027778,0.6,0.570391
680,1,0,121.038889,0.55,0.580463
681,1,0,120.738889,0.46,0.538962
682,1,0,122.316667,0.48,0.58791
683,1,0,122.111111,0.5,0.590367
684,1,0,122.733333,0.38,0.558422
685,1,0,122.777778,0.37,0.555459
686,1,0,121.216667,0.41,0.532496
687,1,0,120.183333,0.45,0.520932
688,1,0,118.011111,0.68,0.538604
689,1,0,117.422222,0.65,0.511691
690,1,0,113.961111,0.82,0.452284
691,1,0,113.288889,0.89,0.447065
692,1,0,112.322222,0.89,0.414544
693,1,0,111.116667,0.95,0.385859
694,1,0,110.533333,0.95,0.365612
695,0,0,112.383333,0.8,0.396762
696,1,0,109.861111,0.96,0.344034
697,1,0,108.872222,0.95,0.307955
698,1,0,108.672222,0.94,0.299469
699,4,0,107.688889,1,0.273724
700,0,0,110.911111,0.99,0.386493
701,0,0,114.838889,0.82,0.480721
702,0,0,118.8,0.65,0.552156
703,0,0,121.094444,0.49,0.559467
